,beta_factor,Mean_mag_MF,MB1_MF,MB2_MF,MB3_MF,init_state_num,initial_state
0,5.0,0.3032082948727007,0.9999058694965524,0.8984800503298588,-0.9887610352083093,0,"[ 0.95576079  0.95576079  0.95576079 ... -0.33277954 -0.33277954
 -0.33277954]"
0,5.0,0.9778570817405466,0.9999147519388696,0.9987908689916395,0.9348656242911314,1,[0.90840101 0.90840101 0.90840101 ... 0.80068001 0.80068001 0.80068001]
0,5.0,-0.9778531110912244,-0.9348315246533068,-0.998815762061021,-0.9999120465593455,2,"[-0.97682082 -0.97682082 -0.97682082 ... -0.52895609 -0.52895609
 -0.52895609]"
0,5.0,0.9778555001021288,0.9999147519346525,0.9987906235670279,0.9348611248047055,3,"[-0.4081299  -0.4081299  -0.4081299  ...  0.44816969  0.44816969
  0.44816969]"
0,5.0,0.30321047371201443,0.9999058733486816,0.8984862233331262,-0.9887606755457645,4,"[-0.07640118 -0.07640118 -0.07640118 ...  0.16938323  0.16938323
  0.16938323]"
0,5.0,0.30321120883910635,0.9999058745998016,0.8984883072457421,-0.9887605553282245,5,[0.06741551 0.06741551 0.06741551 ... 0.23095414 0.23095414 0.23095414]
0,5.0,0.3032105647947808,0.9999058735416148,0.8984864817412681,-0.9887606608985402,6,"[-0.20870346 -0.20870346 -0.20870346 ... -0.49759363 -0.49759363
 -0.49759363]"
0,5.0,0.3032110067330377,0.9999058613038198,0.8984878813803071,-0.9887607224850137,7,"[ 0.31152154  0.31152154  0.31152154 ... -0.99289048 -0.99289048
 -0.99289048]"
0,5.0,0.3032077206952594,0.9999058683292253,0.898478421086896,-0.9887611273303435,8,[0.44672209 0.44672209 0.44672209 ... 0.08757498 0.08757498 0.08757498]
0,5.0,0.9778562895154884,0.999914751927422,0.9987907556520662,0.934863360966977,9,[0.25383203 0.25383203 0.25383203 ... 0.82768775 0.82768775 0.82768775]
0,5.0,0.9778553058984933,0.9999147519318129,0.9987906002478303,0.9348605655158372,10,[0.24462506 0.24462506 0.24462506 ... 0.54026438 0.54026438 0.54026438]
0,5.0,-0.2929179035312511,0.9928268012954391,-0.8716857068091085,-0.9998948050800839,11,"[-0.78898584 -0.78898584 -0.78898584 ... -0.81008786 -0.81008786
 -0.81008786]"
0,5.0,0.3032097735274886,0.9999058721302214,0.8984842362862492,-0.9887607878340046,12,[0.16196815 0.16196815 0.16196815 ... 0.29893362 0.29893362 0.29893362]
0,5.0,0.9778556413473529,0.9999147519386355,0.9987906382610677,0.9348615338423554,13,[0.43165391 0.43165391 0.43165391 ... 0.31504282 0.31504282 0.31504282]
0,5.0,0.3032112563085926,0.999905874651001,0.8984884436592299,-0.9887605493844532,14,[0.62658769 0.62658769 0.62658769 ... 0.23936398 0.23936398 0.23936398]
0,5.0,0.9778562695013276,0.9999147519274729,0.9987907670026627,0.9348632895738471,15,"[-0.09779508 -0.09779508 -0.09779508 ...  0.74949524  0.74949524
  0.74949524]"
0,5.0,0.3032083300125405,0.9999058687395536,0.8984801212176288,-0.9887609999195607,16,[0.40586346 0.40586346 0.40586346 ... 0.13146429 0.13146429 0.13146429]
0,5.0,0.9778558428067569,0.9999147519385982,0.9987906599769789,0.9348621165046935,17,[0.81761606 0.81761606 0.81761606 ... 0.69103535 0.69103535 0.69103535]
0,5.0,0.30320663305633466,0.999905865800606,0.8984753167964956,-0.9887612834280978,18,"[ 0.64040493  0.64040493  0.64040493 ... -0.9248323  -0.9248323
 -0.9248323 ]"
0,5.0,0.30321178786528596,0.9999058729810089,0.8984899602112045,-0.9887604695963558,19,"[-0.70499499 -0.70499499 -0.70499499 ... -0.91169041 -0.91169041
 -0.91169041]"
0,5.0,0.30321384329870216,0.9999058660573066,0.8984956269029368,-0.9887599630641367,20,"[-0.25500247 -0.25500247 -0.25500247 ... -0.60610392 -0.60610392
 -0.60610392]"
0,5.0,0.3032075820086339,0.999905867796793,0.898478014091213,-0.9887611358621041,21,[0.96215951 0.96215951 0.96215951 ... 0.07935839 0.07935839 0.07935839]
0,5.0,0.30320817880758677,0.9999058690861691,0.8984797124926551,-0.9887610451560639,22,"[ 0.23602265  0.23602265  0.23602265 ... -0.06738202 -0.06738202
 -0.06738202]"
0,5.0,0.9778558385691717,0.9999147519413469,0.998790663457504,0.9348621003086638,23,"[-0.01798294 -0.01798294 -0.01798294 ...  0.26856151  0.26856151
  0.26856151]"
0,5.0,0.3032098305444462,0.9999058722261706,0.8984843973769568,-0.9887607779697888,24,"[-0.06489989 -0.06489989 -0.06489989 ... -0.09324515 -0.09324515
 -0.09324515]"
0,5.0,0.30321124465862587,0.9999058735361348,0.8984884051302217,-0.9887605446904789,25,"[ 0.05142318  0.05142318  0.05142318 ... -0.63760924 -0.63760924
 -0.63760924]"
0,5.0,0.9778581072564653,0.9999147519532944,0.9987909892375282,0.934868580578573,26,[0.5760991  0.5760991  0.5760991  ... 0.96066577 0.96066577 0.96066577]
0,5.0,0.9778563867306957,0.9999147519292082,0.9987907754196624,0.9348636328432167,27,"[-0.55523361 -0.55523361 -0.55523361 ...  0.79128361  0.79128361
  0.79128361]"
0,5.0,0.30320972703963067,0.9999058720370736,0.8984841031832629,-0.9887607941014448,28,"[ 0.20286682  0.20286682  0.20286682 ... -0.17265967 -0.17265967
 -0.17265967]"
0,5.0,0.3032103999766056,0.9999058733149134,0.898486017544123,-0.9887606909292195,29,"[ 0.36861924  0.36861924  0.36861924 ... -0.59962787 -0.59962787
 -0.59962787]"
0,5.0,0.3032098852079592,0.9999058723157843,0.8984845690908901,-0.9887607857827966,30,"[ 0.61473053  0.61473053  0.61473053 ... -0.97086254 -0.97086254
 -0.97086254]"
0,5.0,-0.9778513121943161,-0.9348261291952187,-0.9988157608285075,-0.9999120465592221,31,"[-0.56958083 -0.56958083 -0.56958083 ...  0.53484704  0.53484704
  0.53484704]"
0,5.0,0.30320968442390184,0.9999058719639332,0.8984839823976336,-0.9887608010898613,32,"[-0.83756683 -0.83756683 -0.83756683 ... -0.22077597 -0.22077597
 -0.22077597]"
0,5.0,0.30320769856068486,0.9999058682532619,0.8984783564508959,-0.9887611290221033,33,"[ 0.81040553  0.81040553  0.81040553 ... -0.1182556  -0.1182556
 -0.1182556 ]"
0,5.0,0.3032098382479841,0.9999058722380192,0.8984844193295567,-0.9887607768236236,34,"[ 0.68962364  0.68962364  0.68962364 ... -0.07568381 -0.07568381
 -0.07568381]"
0,5.0,0.30320975590422566,0.9999058720840378,0.898484185165006,-0.9887607895363669,35,"[ 0.02529949  0.02529949  0.02529949 ... -0.11936158 -0.11936158
 -0.11936158]"
0,5.0,-0.97785231743854,-0.9348291442251977,-0.9988157615311316,-0.9999120465592906,36,"[-0.61288208 -0.61288208 -0.61288208 ... -0.69754415 -0.69754415
 -0.69754415]"
0,5.0,0.9778560023867148,0.9999147519397238,0.9987906937974355,0.9348625614229853,37,"[-0.89501807 -0.89501807 -0.89501807 ...  0.69544203  0.69544203
  0.69544203]"
0,5.0,-0.9778530146676914,-0.9348312354161991,-0.9988157620275375,-0.9999120465593375,38,"[-0.28176132 -0.28176132 -0.28176132 ... -0.14855118 -0.14855118
 -0.14855118]"
0,5.0,0.9778563001369567,0.9999147519433716,0.9987907207253524,0.934863427742146,39,[0.20401568 0.20401568 0.20401568 ... 0.62144247 0.62144247 0.62144247]
0,5.0,0.9778550661164167,0.9999147519291043,0.9987905752359637,0.9348598711841818,40,[0.88377249 0.88377249 0.88377249 ... 0.407999   0.407999   0.407999  ]
0,5.0,0.303208366867115,0.9999058695252634,0.8984802485841237,-0.9887610175080426,41,"[-0.05940215 -0.05940215 -0.05940215 ... -0.97316338 -0.97316338
 -0.97316338]"
0,5.0,0.9778564139989051,0.9999147519443846,0.9987907318366185,0.9348637582157124,42,[0.96495624 0.96495624 0.96495624 ... 0.81252079 0.81252079 0.81252079]
0,5.0,0.3032107492958541,0.9999058738823855,0.8984870044911379,-0.9887606304859611,43,"[ 0.6142198   0.6142198   0.6142198  ... -0.46212788 -0.46212788
 -0.46212788]"
0,5.0,0.9778562439741098,0.9999147519427983,0.9987907141800701,0.9348632657994606,44,"[-0.56169239 -0.56169239 -0.56169239 ...  0.6987422   0.6987422
  0.6987422 ]"
0,5.0,0.30321157307255525,0.9999058753814967,0.8984893392307515,-0.9887604953945826,45,"[-0.09924072 -0.09924072 -0.09924072 ... -0.29464135 -0.29464135
 -0.29464135]"
0,5.0,0.9778549785001623,0.9999147519317123,0.9987905711863632,0.9348596123824114,46,[0.23878433 0.23878433 0.23878433 ... 0.28692504 0.28692504 0.28692504]
0,5.0,-0.9778530460927508,-0.9348313296872341,-0.9988157620316778,-0.9999120465593404,47,"[-0.90900357 -0.90900357 -0.90900357 ... -0.33049731 -0.33049731
 -0.33049731]"
0,5.0,-0.29291014858861103,0.9928288703106506,-0.8716645129439179,-0.999894803132566,48,"[ 0.0643631   0.0643631   0.0643631  ... -0.75547754 -0.75547754
 -0.75547754]"
0,5.0,0.9778564255066772,0.9999147519291108,0.9987907917086063,0.9348637328823145,49,[0.33657798 0.33657798 0.33657798 ... 0.7342786  0.7342786  0.7342786 ]
0,4.8125,0.3013641075840811,0.9998699421335044,0.8921717695276067,-0.9879493889088679,0,"[ 0.95576079  0.95576079  0.95576079 ... -0.33277954 -0.33277954
 -0.33277954]"
0,4.8125,0.9760113810713312,0.9998827571704063,0.9984981351562585,0.929653250887329,1,[0.90840101 0.90840101 0.90840101 ... 0.80068001 0.80068001 0.80068001]
0,4.8125,-0.9759818796558551,-0.9295370230257117,-0.9985290765358548,-0.9998795394059994,2,"[-0.97682082 -0.97682082 -0.97682082 ... -0.52895609 -0.52895609
 -0.52895609]"
0,4.8125,0.9760097093983688,0.9998827571596319,0.9984978559197342,0.9296485151157406,3,"[-0.4081299  -0.4081299  -0.4081299  ...  0.44816969  0.44816969
  0.44816969]"
0,4.8125,0.3013676113630974,0.9998699505500904,0.8921817040327003,-0.9879488204934984,4,"[-0.07640118 -0.07640118 -0.07640118 ...  0.16938323  0.16938323
  0.16938323]"
0,4.8125,0.3013681457256564,0.9998699517405555,0.8921832183359871,-0.9879487328995734,5,[0.06741551 0.06741551 0.06741551 ... 0.23095414 0.23095414 0.23095414]
0,4.8125,0.3013677439204792,0.9998699509051631,0.8921820800934112,-0.987948799237137,6,"[-0.20870346 -0.20870346 -0.20870346 ... -0.49759363 -0.49759363
 -0.49759363]"
0,4.8125,0.3013684855937828,0.999869937045843,0.8921843769072945,-0.9879488571717888,7,"[ 0.31152154  0.31152154  0.31152154 ... -0.99289048 -0.99289048
 -0.99289048]"
0,4.8125,0.30136480734636223,0.9998699439527744,0.8921737554382108,-0.9879492773518984,8,[0.44672209 0.44672209 0.44672209 ... 0.08757498 0.08757498 0.08757498]
0,4.8125,0.9760104429104081,0.9998827571462695,0.9984979947929845,0.9296505767919703,9,[0.25383203 0.25383203 0.25383203 ... 0.82768775 0.82768775 0.82768775]
0,4.8125,0.9760094295978464,0.9998827571523863,0.9984978218637184,0.9296477097774338,10,[0.24462506 0.24462506 0.24462506 ... 0.54026438 0.54026438 0.54026438]
0,4.8125,-0.2905563304266969,0.9919918887031858,-0.86380532049379,-0.9998555594894866,11,"[-0.78898584 -0.78898584 -0.78898584 ... -0.81008786 -0.81008786
 -0.81008786]"
