,beta_factor,Mean_mag_MF,MB1_MF,MB2_MF,MB3_MF,init_state_num,initial_state
0,5.0,0.27861341996506395,0.9998751496661719,0.8261342825585507,-0.9901691723295306,0,"[-0.85605144 -0.85605144 -0.85605144 ...  0.13620092  0.13620092
  0.13620092]"
0,5.0,-0.9805542217714002,-0.9429638693409308,-0.9988024424076525,-0.999896353565617,1,"[-0.59341353 -0.59341353 -0.59341353 ...  0.48765171  0.48765171
  0.48765171]"
0,5.0,0.9789020715941933,0.9999112080842866,0.9987796225226572,0.9380153841756363,2,"[-0.60914104 -0.60914104 -0.60914104 ...  0.94003998  0.94003998
  0.94003998]"
0,5.0,0.27860662464006813,0.9998751300594633,0.8261151034961529,-0.9901703596354114,3,"[ 0.6936576   0.6936576   0.6936576  ... -0.01246057 -0.01246057
 -0.01246057]"
0,5.0,0.27861663797511566,0.9998751616096382,0.8261432992918255,-0.9901685469761167,4,"[ 0.23991144  0.23991144  0.23991144 ... -0.68641721 -0.68641721
 -0.68641721]"
0,5.0,-0.9805548081778069,-0.9429656268121437,-0.9988024441553068,-0.9998963535659706,5,"[-0.9628476  -0.9628476  -0.9628476  ... -0.02730978 -0.02730978
 -0.02730978]"
0,5.0,0.2786132080960706,0.9998751494763782,0.8261336673200173,-0.9901691925081835,6,"[ 0.21265892  0.21265892  0.21265892 ... -0.36527518 -0.36527518
 -0.36527518]"
0,5.0,0.27861454667368063,0.9998751535898132,0.8261374463372922,-0.9901689599060631,7,"[ 0.97723231  0.97723231  0.97723231 ... -0.23971765 -0.23971765
 -0.23971765]"
0,5.0,0.9788995354521783,0.9999112080789218,0.9987795977017612,0.9380078005758523,8,[0.10189644 0.10189644 0.10189644 ... 0.33846579 0.33846579 0.33846579]
0,5.0,-0.9805549722271064,-0.9429661186704398,-0.9988024444449027,-0.9998963535659768,9,"[-0.47016088 -0.47016088 -0.47016088 ... -0.2598316  -0.2598316
 -0.2598316 ]"
0,5.0,0.9788995526119466,0.9999112080790167,0.9987795980057388,0.9380078517510839,10,[0.25943501 0.25943501 0.25943501 ... 0.50551111 0.50551111 0.50551111]
0,5.0,-0.9805550983688615,-0.9429664966898792,-0.9988024448506547,-0.9998963535660503,11,"[-0.86692704 -0.86692704 -0.86692704 ...  0.60950913  0.60950913
  0.60950913]"
0,5.0,0.2786136429727226,0.9998751504621434,0.8261349091699921,-0.9901691307139673,12,"[-0.61313143 -0.61313143 -0.61313143 ...  0.04934062  0.04934062
  0.04934062]"
0,5.0,-0.29786128951267543,0.9894156501125819,-0.8831162698407397,-0.9998832488098682,13,"[ 0.84961594  0.84961594  0.84961594 ... -0.86807782 -0.86807782
 -0.86807782]"
