,beta_factor,Mean_mag_MF,MB1_MF,MB2_MF,MB3_MF,init_state_num,initial_state
0,5.0,0.9739586730194277,0.9999052213980604,0.998264087830521,0.9237067098297018,0,"[-0.71362044 -0.71362044 -0.71362044 ...  0.32377674  0.32377674
  0.32377674]"
0,5.0,-0.29322956781384185,0.9902537984982911,-0.8700694992121649,-0.9998730027276514,1,"[-0.13232035 -0.13232035 -0.13232035 ... -0.0145548  -0.0145548
 -0.0145548 ]"
0,5.0,0.280538478521362,0.999884492732333,0.8340578791458717,-0.9923269363141185,2,"[-0.06973211 -0.06973211 -0.06973211 ... -0.48667802 -0.48667802
 -0.48667802]"
0,5.0,0.2805371136932277,0.9998844905439875,0.8340539038836468,-0.9923270533479512,3,"[-0.21713927 -0.21713927 -0.21713927 ...  0.37288683  0.37288683
  0.37288683]"
0,5.0,0.9739584347441629,0.9999052213968406,0.9982640805265021,0.9237060023091455,4,[0.97976691 0.97976691 0.97976691 ... 0.64289348 0.64289348 0.64289348]
0,5.0,-0.9774852256826871,-0.9344888703583187,-0.9980816183427496,-0.9998851883469928,5,"[-0.53802288 -0.53802288 -0.53802288 ... -0.72236696 -0.72236696
 -0.72236696]"
0,5.0,0.28053536566999326,0.9998844876579314,0.8340488039858961,-0.9923271946338477,6,"[ 0.87030623  0.87030623  0.87030623 ... -0.42147901 -0.42147901
 -0.42147901]"
0,5.0,0.2805368104771396,0.9998844900198052,0.8340530186993,-0.9923270772876863,7,"[ 0.89552813  0.89552813  0.89552813 ... -0.13069041 -0.13069041
 -0.13069041]"
0,5.0,0.2805295871733207,0.9998844791812672,0.834031942002139,-0.9923276596634443,8,"[-0.06390089 -0.06390089 -0.06390089 ... -0.68393633 -0.68393633
 -0.68393633]"
0,5.0,-0.9774852146700601,-0.9344888375496861,-0.9980816181135066,-0.9998851883469875,9,"[-0.97043583 -0.97043583 -0.97043583 ... -0.96911274 -0.96911274
 -0.96911274]"
0,5.0,0.2805372065112759,0.9998844906933178,0.8340541661186244,-0.9923270372781144,10,"[ 0.34899769  0.34899769  0.34899769 ... -0.35670371 -0.35670371
 -0.35670371]"
0,5.0,-0.29322686469698606,0.9902562191670313,-0.8700638112441642,-0.9998730020138253,11,"[ 0.56040467  0.56040467  0.56040467 ... -0.51023872 -0.51023872
 -0.51023872]"
0,5.0,-0.9774851768412293,-0.9344887241412216,-0.9980816180354828,-0.9998851883469831,12,"[-0.41537248 -0.41537248 -0.41537248 ... -0.82412263 -0.82412263
 -0.82412263]"
0,5.0,0.2805355320564165,0.9998844880026883,0.8340492853811878,-0.9923271772146262,13,[0.73995236 0.73995236 0.73995236 ... 0.36742067 0.36742067 0.36742067]
