,beta_factor,Mean_mag_MF,MB1_MF,MB2_MF,MB3_MF,init_state_num,initial_state
0,5.0,0.2977853008523173,0.9998795257262648,0.8816689029856188,-0.9881925261549317,0,"[ 0.34912805  0.34912805  0.34912805 ... -0.83894095 -0.83894095
 -0.83894095]"
0,5.0,-0.9764732840317695,-0.9305459192575369,-0.9989711654696499,-0.9999027673681214,1,"[-0.53659538 -0.53659538 -0.53659538 ...  0.83466713  0.83466713
  0.83466713]"
0,5.0,0.2977851750293664,0.9998795255794195,0.8816685453320762,-0.9881925458233967,2,"[ 0.42262904  0.42262904  0.42262904 ... -0.39096402 -0.39096402
 -0.39096402]"
0,5.0,0.9783256271650517,0.999891359114107,0.9989310200485676,0.9361545023324809,3,[0.6697081  0.6697081  0.6697081  ... 0.84691243 0.84691243 0.84691243]
0,5.0,0.29777658910044313,0.9998795155430692,0.88164434225097,-0.9881940904927095,4,"[ 0.41210361  0.41210361  0.41210361 ... -0.74757979 -0.74757979
 -0.74757979]"
0,5.0,-0.3013916586349112,0.9843305191083189,-0.8886162028325023,-0.99988929218055,5,"[ 0.9520871   0.9520871   0.9520871  ... -0.59479575 -0.59479575
 -0.59479575]"
0,5.0,-0.30139119605472825,0.9843309898077398,-0.8886152859159188,-0.9998892920560059,6,"[-0.13763649 -0.13763649 -0.13763649 ... -0.70649704 -0.70649704
 -0.70649704]"
0,5.0,0.2977842755800943,0.9998795245266598,0.8816660095022462,-0.9881927072886227,7,[0.45863784 0.45863784 0.45863784 ... 0.28779129 0.28779129 0.28779129]
0,5.0,0.2977866645731819,0.9998795273266002,0.8816727443375744,-0.9881922779446287,8,[0.5086119 0.5086119 0.5086119 ... 0.2019085 0.2019085 0.2019085]
0,5.0,0.2977838029054422,0.9998795239734238,0.8816646774665113,-0.9881927927236086,9,[0.49785675 0.49785675 0.49785675 ... 0.19425461 0.19425461 0.19425461]
0,5.0,0.9783260349784534,0.9998913591202014,0.9989310354270967,0.9361557103880611,10,"[-0.40903543 -0.40903543 -0.40903543 ...  0.89061688  0.89061688
  0.89061688]"
0,5.0,0.2977859766317695,0.9998795266346369,0.881670789565366,-0.9881923863046944,11,"[-0.14887722 -0.14887722 -0.14887722 ... -0.88771792 -0.88771792
 -0.88771792]"
0,5.0,-0.30139152904052957,0.9843306607572846,-0.8886159557313081,-0.999889292147565,12,"[ 0.6705432   0.6705432   0.6705432  ... -0.20980626 -0.20980626
 -0.20980626]"
0,5.0,-0.9764733371456428,-0.93054607851653,-0.9989711655522702,-0.9999027673681279,13,"[-0.39983791 -0.39983791 -0.39983791 ...  0.80926201  0.80926201
  0.80926201]"
0,5.0,0.29778402760687706,0.999879524235952,0.8816653106277377,-0.9881927520430586,14,"[-0.25969164 -0.25969164 -0.25969164 ... -0.01176747 -0.01176747
 -0.01176747]"
0,5.0,-0.9764727245511599,-0.9305442416278658,-0.9989711646575549,-0.9999027673680585,15,"[-0.73567772 -0.73567772 -0.73567772 ... -0.84762238 -0.84762238
 -0.84762238]"
0,5.0,-0.3013900127501693,0.984332130842556,-0.8886128773684618,-0.9998892917246025,16,"[ 0.0158434   0.0158434   0.0158434  ... -0.28587678 -0.28587678
 -0.28587678]"
0,5.0,0.2977765482242578,0.9998795156703606,0.8816441034225838,-0.9881939744201708,17,"[-0.78386934 -0.78386934 -0.78386934 ... -0.78683225 -0.78683225
 -0.78683225]"
0,5.0,0.29777722044466426,0.9998795162867588,0.8816461161793862,-0.9881939711321521,18,[0.97141765 0.97141765 0.97141765 ... 0.14481022 0.14481022 0.14481022]
0,5.0,0.29778745992015504,0.9998795283702361,0.88167493537178,-0.988192083981551,19,"[-0.91030933 -0.91030933 -0.91030933 ... -0.6207881  -0.6207881
 -0.6207881 ]"
