,beta_factor,Mean_mag_MF,MB1_MF,MB2_MF,MB3_MF,init_state_num,initial_state
0,5.0,0.9800889162986467,0.999935462757642,0.9987031315243655,0.9416281546139325,0,"[-0.62473665 -0.62473665 -0.62473665 ...  0.81161899  0.81161899
  0.81161899]"
0,5.0,0.980088524967937,0.9999354627564188,0.9987031285386863,0.9416269836087058,1,[0.97991036 0.97991036 0.97991036 ... 0.46360082 0.46360082 0.46360082]
0,5.0,0.2946771641254324,0.9999280591677681,0.8740619051912097,-0.9899584719826804,2,"[ 0.81858641  0.81858641  0.81858641 ... -0.50029864 -0.50029864
 -0.50029864]"
0,5.0,-0.9855276087964141,-0.9579638429937474,-0.99871344876696,-0.9999055346285352,3,"[-0.65313966 -0.65313966 -0.65313966 ...  0.62522118  0.62522118
  0.62522118]"
0,5.0,-0.9855274162277419,-0.9579632657257879,-0.9987134483289174,-0.9999055346285206,4,"[-0.70641525 -0.70641525 -0.70641525 ...  0.63817836  0.63817836
  0.63817836]"
0,5.0,0.29468609313363187,0.9999280653242307,0.8740878779405111,-0.9899576638638462,5,[-0.3788255 -0.3788255 -0.3788255 ... -0.4667226 -0.4667226 -0.4667226]
0,5.0,0.9800888488542997,0.9999354627572083,0.9987031308773606,0.9416279529283307,6,[0.06730669 0.06730669 0.06730669 ... 0.82154566 0.82154566 0.82154566]
0,5.0,0.2946849448979802,0.9999280645387103,0.8740845201717868,-0.9899577500165568,7,"[-0.26688671 -0.26688671 -0.26688671 ...  0.02458538  0.02458538
  0.02458538]"
0,5.0,0.2946867667047215,0.9999280657833032,0.8740898569666814,-0.9899576226358198,8,[0.87777295 0.87777295 0.87777295 ... 0.43375733 0.43375733 0.43375733]
0,5.0,-0.2979186617400015,0.99186768135635,-0.8857311685071987,-0.9998924980691555,9,[0.78203791 0.78203791 0.78203791 ... 0.04410249 0.04410249 0.04410249]
0,5.0,0.29468398900243337,0.9999280638854674,0.8740817222412943,-0.9899578191194616,10,"[-0.34802038 -0.34802038 -0.34802038 ...  0.1170331   0.1170331
  0.1170331 ]"
0,5.0,0.9800894036145653,0.9999354627614478,0.9987031368486984,0.9416296112335496,11,[0.38045574 0.38045574 0.38045574 ... 0.25661808 0.25661808 0.25661808]
0,5.0,-0.985527484212098,-0.9579634694329542,-0.9987134485748095,-0.9999055346285303,12,"[-0.4198063  -0.4198063  -0.4198063  ...  0.15351187  0.15351187
  0.15351187]"
0,5.0,0.9800890812064634,0.9999354627588249,0.998703133249111,0.9416286476114553,13,"[-0.37711157 -0.37711157 -0.37711157 ...  0.83281171  0.83281171
  0.83281171]"
0,5.0,-0.29791511140379195,0.9918685619260722,-0.885721398526411,-0.999892497611037,14,"[-0.14705042 -0.14705042 -0.14705042 ... -0.25741248 -0.25741248
 -0.25741248]"
0,5.0,0.9800894413392359,0.9999354627615102,0.9987031371041614,0.9416297241520359,15,[0.86372223 0.86372223 0.86372223 ... 0.6886599  0.6886599  0.6886599 ]
0,5.0,-0.29791891953732264,0.9918676185617008,-0.8857318790737678,-0.9998924980999007,16,"[ 0.84041303  0.84041303  0.84041303 ... -0.82503558 -0.82503558
 -0.82503558]"
0,5.0,-0.9855274951231486,-0.9579635021563905,-0.9987134485845249,-0.9999055346285303,17,"[-0.54538053 -0.54538053 -0.54538053 ... -0.65046825 -0.65046825
 -0.65046825]"
0,5.0,0.9800892801821135,0.9999354627605967,0.9987031355812621,0.9416292422044812,18,[0.21418832 0.21418832 0.21418832 ... 0.63270302 0.63270302 0.63270302]
0,5.0,0.2946845742885539,0.999928064284876,0.8740834395086376,-0.989957780927852,19,"[-0.6297392  -0.6297392  -0.6297392  ... -0.51928875 -0.51928875
 -0.51928875]"
0,5.0,-0.29791802600316936,0.9918678386679357,-0.885729418689178,-0.9998924979882661,20,"[ 0.14843818  0.14843818  0.14843818 ... -0.8860712  -0.8860712
 -0.8860712 ]"
0,5.0,0.2946851104723806,0.9999280646515867,0.8740850042893495,-0.9899577375237945,21,"[-0.54237266 -0.54237266 -0.54237266 ... -0.00549981 -0.00549981
 -0.00549981]"
0,5.0,0.29467947043547904,0.9999280607726839,0.8740685788317176,-0.9899582282979646,22,[0.03803197 0.03803197 0.03803197 ... 0.1414317  0.1414317  0.1414317 ]
0,5.0,0.2946861303223147,0.9999280653502112,0.8740879896191062,-0.9899576640023731,23,[0.99350685 0.99350685 0.99350685 ... 0.18874525 0.18874525 0.18874525]
0,5.0,0.9800894708861415,0.9999354627617856,0.998703137456836,0.9416298124398028,24,[0.95197814 0.95197814 0.95197814 ... 0.19121587 0.19121587 0.19121587]
0,5.0,-0.9855275855764227,-0.9579637733892647,-0.9987134487114702,-0.9999055346285334,25,"[-0.93514735 -0.93514735 -0.93514735 ... -0.86925657 -0.86925657
 -0.86925657]"
0,5.0,0.9800897678499253,0.9999354627607443,0.9987031367550898,0.9416307040339416,26,"[-0.0965337  -0.0965337  -0.0965337  ...  0.95070007  0.95070007
  0.95070007]"
0,5.0,0.9800889711908254,0.9999354627588849,0.9987031326922764,0.9416283181213152,27,"[-0.66403341 -0.66403341 -0.66403341 ...  0.53494974  0.53494974
  0.53494974]"
0,5.0,0.9800892931856148,0.9999354627608241,0.9987031358057422,0.9416292809902777,28,[0.64847568 0.64847568 0.64847568 ... 0.33746554 0.33746554 0.33746554]
