,beta_factor,Mean_mag_MF,MB1_MF,MB2_MF,MB3_MF,init_state_num,initial_state
0,5.0,0.28458402083095,0.9999151740291782,0.847935804379398,-0.9940989159157261,0,"[-0.16595599 -0.16595599 -0.16595599 ... -0.99977125 -0.99977125
 -0.99977125]"
0,5.0,-0.9830201405995507,-0.9510231174911716,-0.9982018320322578,-0.9998354722752228,1,"[-0.39533485 -0.39533485 -0.39533485 ... -0.81532281 -0.81532281
 -0.81532281]"
0,5.0,-0.983020062646523,-0.951022883796779,-0.9982018318675753,-0.9998354722752147,2,"[-0.62747958 -0.62747958 -0.62747958 ... -0.20646505 -0.20646505
 -0.20646505]"
0,5.0,0.9774581306204485,0.9999276459681536,0.9981627584512697,0.934283987441922,3,[0.07763347 0.07763347 0.07763347 ... 0.370439   0.370439   0.370439  ]
0,5.0,0.2845985024618013,0.9999151827196247,0.8479775882873295,-0.9940972636215503,4,"[-0.5910955  -0.5910955  -0.5910955  ... -0.94522481 -0.94522481
 -0.94522481]"
0,5.0,0.28459624435512854,0.9999151813924363,0.8479710738377755,-0.9940975221648258,5,[0.34093502 0.34093502 0.34093502 ... 0.11737966 0.11737966 0.11737966]
0,5.0,-0.9830208488300788,-0.9510252408081117,-0.9982018334068229,-0.9998354722753018,6,"[-0.71922612 -0.71922612 -0.71922612 ...  0.60148914  0.60148914
  0.60148914]"
0,5.0,0.97745798666004,0.9999276459679389,0.9981627544921591,0.934283559520022,7,[0.93652315 0.93652315 0.93652315 ... 0.38464523 0.38464523 0.38464523]
0,5.0,0.2845975927927853,0.9999151822065545,0.8479749648520449,-0.9940973686802437,8,"[ 0.7527783   0.7527783   0.7527783  ... -0.82991158 -0.82991158
 -0.82991158]"
0,5.0,-0.9830200664940886,-0.9510228954334137,-0.9982018317736423,-0.9998354722752094,9,"[-0.92189043 -0.92189043 -0.92189043 ...  0.75628501  0.75628501
  0.75628501]"
0,5.0,-0.9830203526043275,-0.9510237530872584,-0.9982018324504769,-0.9998354722752478,10,"[-0.80330633 -0.80330633 -0.80330633 ...  0.91577906  0.91577906
  0.91577906]"
0,5.0,0.28459676362526687,0.9999151817059792,0.8479725722334126,-0.9940974630635909,11,"[ 0.06633057  0.06633057  0.06633057 ... -0.36896874 -0.36896874
 -0.36896874]"
0,5.0,0.2845956575282463,0.9999151810302002,0.8479693801255952,-0.9940975885710563,12,"[ 0.37300186  0.37300186  0.37300186 ... -0.96342345 -0.96342345
 -0.96342345]"
0,5.0,0.9774575150194873,0.9999276459672505,0.9981627417276434,0.9342821573635679,13,[0.50028863 0.50028863 0.50028863 ... 0.49633131 0.49633131 0.49633131]
0,5.0,0.2845947363088861,0.9999151804821962,0.8479667223001585,-0.9940976938556966,14,"[-0.43911202 -0.43911202 -0.43911202 ... -0.79354799 -0.79354799
 -0.79354799]"
0,5.0,0.28459693804624575,0.9999151818113348,0.8479730755429469,-0.9940974432155444,15,"[-0.10421295 -0.10421295 -0.10421295 ... -0.4127717  -0.4127717
 -0.4127717 ]"
0,5.0,-0.9830205713711515,-0.9510244089627452,-0.9982018328754373,-0.9998354722752714,16,"[-0.42444932 -0.42444932 -0.42444932 ... -0.96126608 -0.96126608
 -0.96126608]"
0,5.0,-0.26850407775320667,0.9934300319457481,-0.7991279196645794,-0.9998143455407883,17,"[ 0.35767107  0.35767107  0.35767107 ... -0.46890668 -0.46890668
 -0.46890668]"
0,5.0,-0.2685048505806287,0.993429784417726,-0.7991299902017449,-0.9998143459578672,18,"[-0.01685368 -0.01685368 -0.01685368 ...  0.14823521  0.14823521
  0.14823521]"
0,5.0,0.9774582918748964,0.9999276459683872,0.9981627628321462,0.9342844668241558,19,"[-0.70654285 -0.70654285 -0.70654285 ...  0.39951672  0.39951672
  0.39951672]"
0,5.0,-0.9830199593197467,-0.9510225740725511,-0.9982018316114895,-0.9998354722751995,20,"[-0.79533114 -0.79533114 -0.79533114 ...  0.38880032  0.38880032
  0.38880032]"
0,5.0,-0.268516435773824,0.993425948962267,-0.799160904038841,-0.9998143522448983,21,"[-0.17164146 -0.17164146 -0.17164146 ...  0.07179281  0.07179281
  0.07179281]"
0,5.0,0.9774661583850942,0.9999276459505555,0.9981629117709993,0.9343079174337275,22,[0.32758929 0.32758929 0.32758929 ... 0.88918951 0.88918951 0.88918951]
0,5.0,0.28459446339687117,0.9999151803174163,0.8479659347874988,-0.9940977249143019,23,"[ 0.17311008  0.17311008  0.17311008 ... -0.72505059 -0.72505059
 -0.72505059]"
0,5.0,0.28459834961439684,0.9999151826641373,0.8479771488001879,-0.9940972826211345,24,"[-0.72144731 -0.72144731 -0.72144731 ... -0.20464633 -0.20464633
 -0.20464633]"
0,5.0,0.2845977118966732,0.9999151822787803,0.84797530857488,-0.9940973551636406,25,"[-0.66929161 -0.66929161 -0.66929161 ... -0.30446828 -0.30446828
 -0.30446828]"
0,5.0,0.9774586678717411,0.9999276459684734,0.9981627722506281,0.9342855853961214,26,[0.50162421 0.50162421 0.50162421 ... 0.76661218 0.76661218 0.76661218]
0,5.0,0.2845975212482478,0.9999151821635954,0.8479747584349453,-0.9940973768537973,27,"[ 0.24734441  0.24734441  0.24734441 ... -0.30220332 -0.30220332
 -0.30220332]"
0,5.0,0.2845941057010024,0.9999151801017024,0.8479649026622665,-0.9940977656609618,28,"[-0.46014422 -0.46014422 -0.46014422 ... -0.14381762 -0.14381762
 -0.14381762]"
0,5.0,0.977456853550274,0.9999276459660719,0.9981627233767035,0.9342801913080462,29,[0.92968009 0.92968009 0.92968009 ... 0.24339144 0.24339144 0.24339144]
0,5.0,0.28459440099407257,0.999915180279869,0.8479657547348018,-0.9940977320324529,30,"[-0.77050805 -0.77050805 -0.77050805 ... -0.10017573 -0.10017573
 -0.10017573]"
0,5.0,0.28458400209804324,0.999915174018734,0.8479357504083717,-0.994098918132976,31,"[ 0.15677923  0.15677923  0.15677923 ... -0.52594604 -0.52594604
 -0.52594604]"
0,5.0,0.2845815709757353,0.9999151725565466,0.8479287360903599,-0.9940991957197005,32,"[ 0.80675904  0.80675904  0.80675904 ... -0.99425935 -0.99425935
 -0.99425935]"
0,5.0,0.2845941908213205,0.9999151801530527,0.8479651482760715,-0.9940977559651628,33,[0.23428983 0.23428983 0.23428983 ... 0.0541162  0.0541162  0.0541162 ]
0,5.0,0.9774584966331421,0.9999276459630851,0.9981627548420401,0.9342850890943012,34,[0.7718842 0.7718842 0.7718842 ... 0.8170703 0.8170703 0.8170703]
0,5.0,0.9774567128423431,0.9999276459626338,0.9981627057297502,0.9342797868346457,35,[0.24672023 0.24672023 0.24672023 ... 0.85887447 0.85887447 0.85887447]
0,5.0,0.2845953794567031,0.9999151808702723,0.8479685781126531,-0.9940976206128164,36,"[ 0.38179384  0.38179384  0.38179384 ... -0.65531898 -0.65531898
 -0.65531898]"
0,5.0,0.9774558968648777,0.9999276459647775,0.9981626975694113,0.9342773470604441,37,"[-0.7257285  -0.7257285  -0.7257285  ...  0.39363632  0.39363632
  0.39363632]"
0,5.0,0.9774575553611354,0.999927645967303,0.9981627427802678,0.9342822773358357,38,"[-0.86799965 -0.86799965 -0.86799965 ...  0.50775238  0.50775238
  0.50775238]"
0,5.0,0.2845944014574803,0.999915180280081,0.8479657560720532,-0.9940977319796934,39,"[ 0.84604907  0.84604907  0.84604907 ... -0.75145808 -0.75145808
 -0.75145808]"
0,5.0,-0.9830222825108866,-0.9510295381889504,-0.9982018370681984,-0.9998354722755116,40,"[-0.96023973 -0.96023973 -0.96023973 ... -0.94338702 -0.94338702
 -0.94338702]"
0,5.0,0.28459656404623085,0.9999151815854534,0.8479719963313971,-0.9940974857781579,41,"[-0.50757786 -0.50757786 -0.50757786 ...  0.07766213  0.07766213
  0.07766213]"
0,5.0,0.28459861443961065,0.9999151828238902,0.8479779129608425,-0.9940972524659009,42,"[ 0.10564396  0.10564396  0.10564396 ... -0.75165337 -0.75165337
 -0.75165337]"
0,5.0,0.9774628490558247,0.9999276459734936,0.9981628834034688,0.9342980177905116,43,"[-0.44163264 -0.44163264 -0.44163264 ...  0.9391915   0.9391915
  0.9391915 ]"
0,5.0,0.2845968731261626,0.999915181772015,0.8479728882008933,-0.9940974505944203,44,[0.12206044 0.12206044 0.12206044 ... 0.60126535 0.60126535 0.60126535]
0,5.0,0.2845982766197746,0.9999151826200204,0.8479769381626272,-0.9940972909233239,45,"[-0.53405145 -0.53405145 -0.53405145 ... -0.22427871 -0.22427871
 -0.22427871]"
0,5.0,0.28459735016960563,0.9999151820601804,0.8479742647657258,-0.9940973963170895,46,[0.72708371 0.72708371 0.72708371 ... 0.11248047 0.11248047 0.11248047]
0,5.0,-0.9830207663219331,-0.9510249934341065,-0.9982018332563988,-0.9998354722752941,47,"[-0.72708955 -0.72708955 -0.72708955 ... -0.75731309 -0.75731309
 -0.75731309]"
0,5.0,-0.9830198118765042,-0.951022131998277,-0.9982018313560366,-0.9998354722751992,48,"[-0.91089624 -0.91089624 -0.91089624 ... -0.54858132 -0.54858132
 -0.54858132]"
0,5.0,0.28458119603571624,0.9999151723311195,0.8479276543177577,-0.9940992385417283,49,"[ 0.42597796  0.42597796  0.42597796 ... -0.97488804 -0.97488804
 -0.97488804]"
0,4.954545454545454,0.28412576759789876,0.999908149722329,0.846371012136905,-0.9939018590655376,0,"[-0.16595599 -0.16595599 -0.16595599 ... -0.99977125 -0.99977125
 -0.99977125]"
0,4.954545454545454,-0.9826350394729048,-0.9499636873018784,-0.9981163841099737,-0.999825047006862,1,"[-0.39533485 -0.39533485 -0.39533485 ... -0.81532281 -0.81532281
 -0.81532281]"
0,4.954545454545454,-0.9826349542685686,-0.949963431880473,-0.9981163839183813,-0.9998250470068517,2,"[-0.62747958 -0.62747958 -0.62747958 ... -0.20646505 -0.20646505
 -0.20646505]"
0,4.954545454545454,0.9770558977997384,0.9999217350202335,0.9980750054012606,0.9331709529777215,3,[0.07763347 0.07763347 0.07763347 ... 0.370439   0.370439   0.370439  ]
0,4.954545454545454,0.28413972146472066,0.9999081587171977,0.8464112453001134,-0.9939002396231494,4,"[-0.5910955  -0.5910955  -0.5910955  ... -0.94522481 -0.94522481
 -0.94522481]"
0,4.954545454545454,0.2841376768132877,0.9999081574354993,0.8464053514535688,-0.993900478449205,5,[0.34093502 0.34093502 0.34093502 ... 0.11737966 0.11737966 0.11737966]
0,4.954545454545454,-0.982635796528283,-0.9499659568915426,-0.9981163856863466,-0.9998250470069598,6,"[-0.71922612 -0.71922612 -0.71922612 ...  0.60148914  0.60148914
  0.60148914]"
0,4.954545454545454,0.9770557473912574,0.9999217350199657,0.9980750010276881,0.9331705061261184,7,[0.93652315 0.93652315 0.93652315 ... 0.38464523 0.38464523 0.38464523]
0,4.954545454545454,0.2841389781824774,0.9999081582801892,0.8464091040980957,-0.9939003278308527,8,"[ 0.7527783   0.7527783   0.7527783  ... -0.82991158 -0.82991158
 -0.82991158]"
0,4.954545454545454,-0.9826349726299357,-0.9499634870404421,-0.9981163838425181,-0.9998250470068466,9,"[-0.92189043 -0.92189043 -0.92189043 ...  0.75628501  0.75628501
  0.75628501]"
0,4.954545454545454,-0.9826351387429867,-0.9499639848981548,-0.9981163843239286,-0.9998250470068767,10,"[-0.80330633 -0.80330633 -0.80330633 ...  0.91577906  0.91577906
  0.91577906]"
0,4.954545454545454,0.28413818677379304,0.9999081577665515,0.846406821987656,-0.9939004194328284,11,"[ 0.06633057  0.06633057  0.06633057 ... -0.36896874 -0.36896874
 -0.36896874]"
0,4.954545454545454,0.28413704188318784,0.9999081570135084,0.8464035200329968,-0.9939005513969416,12,"[ 0.37300186  0.37300186  0.37300186 ... -0.96342345 -0.96342345
 -0.96342345]"
0,4.954545454545454,0.9770553003375646,0.999921735019191,0.9980749882741384,0.9331691777193644,13,[0.50028863 0.50028863 0.50028863 ... 0.49633131 0.49633131 0.49633131]
0,4.954545454545454,0.28413614709787716,0.999908156442793,0.8464009403790709,-0.9939006555282323,14,"[-0.43911202 -0.43911202 -0.43911202 ... -0.79354799 -0.79354799
 -0.79354799]"
0,4.954545454545454,0.2841383658073654,0.9999081578828178,0.8464073382571968,-0.9939003987179182,15,"[-0.10421295 -0.10421295 -0.10421295 ... -0.4127717  -0.4127717
 -0.4127717 ]"
0,4.954545454545454,-0.9826354996342612,-0.9499650668194871,-0.9981163850763743,-0.9998250470069223,16,"[-0.42444932 -0.42444932 -0.42444932 ... -0.96126608 -0.96126608
 -0.96126608]"
0,4.954545454545454,-0.26781971570668084,0.9932838559939168,-0.7969409950868314,-0.999802008027128,17,"[ 0.35767107  0.35767107  0.35767107 ... -0.46890668 -0.46890668
 -0.46890668]"
0,4.954545454545454,-0.26782060990976775,0.9932835721581434,-0.7969433933387964,-0.9998020085486502,18,"[-0.01685368 -0.01685368 -0.01685368 ...  0.14823521  0.14823521
  0.14823521]"
0,4.954545454545454,0.9770560616190694,0.9999217350205156,0.9980750100994183,0.9331714397372741,19,"[-0.70654285 -0.70654285 -0.70654285 ...  0.39951672  0.39951672
  0.39951672]"
0,4.954545454545454,-0.9826348514879512,-0.9499631238139858,-0.998116383643034,-0.9998250470068338,20,"[-0.79533114 -0.79533114 -0.79533114 ...  0.38880032  0.38880032
  0.38880032]"
0,4.954545454545454,-0.2678324315304431,0.9932797006704761,-0.7969749797929433,-0.9998020154688624,21,"[-0.17164146 -0.17164146 -0.17164146 ...  0.07179281  0.07179281
  0.07179281]"
0,4.954545454545454,0.9770640028126244,0.9999217349992012,0.9980751663744936,0.933195107064178,22,[0.32758929 0.32758929 0.32758929 ... 0.88918951 0.88918951 0.88918951]
0,4.954545454545454,0.28413592371437874,0.9999081562977914,0.8464002962208345,-0.9939006813754895,23,"[ 0.17311008  0.17311008  0.17311008 ... -0.72505059 -0.72505059
 -0.72505059]"
0,4.954545454545454,0.2841397574381512,0.9999081587867426,0.8464113512609608,-0.99390023773325,24,"[-0.72144731 -0.72144731 -0.72144731 ... -0.20464633 -0.20464633
 -0.20464633]"
0,4.954545454545454,0.28413913131936047,0.9999081583799682,0.8464095457305081,-0.9939003101523948,25,"[-0.66929161 -0.66929161 -0.66929161 ... -0.30446828 -0.30446828
 -0.30446828]"
0,4.954545454545454,0.9770564435823892,0.9999217350206067,0.9980750201142214,0.9331725756123396,26,[0.50162421 0.50162421 0.50162421 ... 0.76661218 0.76661218 0.76661218]
0,4.954545454545454,0.28413894085904357,0.999908158256251,0.8464089965058045,-0.993900332184925,27,"[ 0.24734441  0.24734441  0.24734441 ... -0.30220332 -0.30220332
 -0.30220332]"
0,4.954545454545454,0.28413559586252707,0.9999081560852356,0.8463993508527449,-0.993900719350399,28,"[-0.46014422 -0.46014422 -0.46014422 ... -0.14381762 -0.14381762
 -0.14381762]"
0,4.954545454545454,0.9770544866152803,0.9999217350174774,0.9980749644040239,0.9331667604243391,29,[0.92968009 0.92968009 0.92968009 ... 0.24339144 0.24339144 0.24339144]
0,4.954545454545454,0.28413588534953654,0.9999081562730231,0.8464001856060096,-0.9939006858304231,30,"[-0.77050805 -0.77050805 -0.77050805 ... -0.10017573 -0.10017573
 -0.10017573]"
0,4.954545454545454,0.2841257420020506,0.9999081497067195,0.8463709384223335,-0.993901862122901,31,"[ 0.15677923  0.15677923  0.15677923 ... -0.52594604 -0.52594604
 -0.52594604]"
0,4.954545454545454,0.2841233585972571,0.9999081481653147,0.846364066405124,-0.9939021387786675,32,"[ 0.80675904  0.80675904  0.80675904 ... -0.99425935 -0.99425935
 -0.99425935]"
0,4.954545454545454,0.28413566666624057,0.9999081561311572,0.8463995550174982,-0.993900711149934,33,[0.23428983 0.23428983 0.23428983 ... 0.0541162  0.0541162  0.0541162 ]
0,4.954545454545454,0.9770562570322167,0.9999217350140418,0.9980750002208254,0.9331720358617828,34,[0.7718842 0.7718842 0.7718842 ... 0.8170703 0.8170703 0.8170703]
0,4.954545454545454,0.9770543723627403,0.9999217350133159,0.9980749450938857,0.9331664369810189,35,[0.24672023 0.24672023 0.24672023 ... 0.85887447 0.85887447 0.85887447]
0,4.954545454545454,0.28413682635873233,0.9999081568834776,0.8464028990699682,-0.9939005768772492,36,"[ 0.38179384  0.38179384  0.38179384 ... -0.65531898 -0.65531898
 -0.65531898]"
0,4.954545454545454,0.977056275784729,0.9999217350208709,0.9980750162514914,0.9331720760818246,37,"[-0.7257285  -0.7257285  -0.7257285  ...  0.39363632  0.39363632
  0.39363632]"
0,4.954545454545454,0.9770553373976172,0.9999217350192466,0.9980749892837143,0.9331692878898906,38,"[-0.86799965 -0.86799965 -0.86799965 ...  0.50775238  0.50775238
  0.50775238]"
0,4.954545454545454,0.2841358316550719,0.9999081562380786,0.8464000307707551,-0.9939006920436178,39,"[ 0.84604907  0.84604907  0.84604907 ... -0.75145808 -0.75145808
 -0.75145808]"
