,T,T_Burn,MC_Runs,beta_factor,M values no control,M(no control),M(no control)_SE,no control control,no control block level control,no control control Block 0 mag,no control control Block 1 mag,M values uniform,M(uniform),M(uniform)_SE,uniform control,uniform block level control,uniform control Block 0 mag,uniform control Block 1 mag,M values block,M(block),M(block)_SE,block control,block block level control,block control Block 0 mag,block control Block 1 mag,M values full,M(full),M(full)_SE,full control,full block level control,full control Block 0 mag,full control Block 1 mag,H
0,20000,10000,15,0.5,"[-0.0012577999999999986, -0.005122400000000001, -0.011662800000000004, 0.0043592, 0.015472600000000003, -0.010409799999999999, 0.017651000000000003, -0.0011719999999999977, 0.0211888, -0.013790200000000004, -0.014871800000000003, 0.007799199999999999, -0.0012677999999999986, -0.004669600000000002, 0.0098576]",0.0008069466666666669,0.002988463034784439,0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.0 0.0,-0.0016000000000000005,-0.0005333333333333331,"[0.03166200000000001, 0.038968, 0.037206, 0.0227204, 0.04050500000000001, 0.017979200000000004, -0.007172000000000003, 0.019024600000000003, 0.025443399999999998, 0.04667980000000001, 0.04057640000000001, 0.014367600000000001, 0.04214120000000001, 0.0297502, 0.034915400000000006]",0.02898448,0.0036230423330360683,0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5,0.5 0.5,0.04426666666666666,0.044,"[0.033517000000000005, 0.0428496, 0.0329752, 0.05017220000000001, 0.0267378, 0.02732720000000001, 0.04128180000000001, 0.0257312, 0.026809000000000006, 0.03580200000000001, 0.0193234, 0.04500880000000001, 0.047116000000000005, 0.0451712, 0.046675400000000006]",0.03643318666666668,0.002507171970356179,0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.9999999999999936 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,0.9999999999999936 0.0,0.03306666666666667,0.03386666666666666,"[0.05911020000000001, 0.0107338, 0.040568, 0.0612038, 0.06416920000000001, 0.06951740000000001, 0.024205600000000008, 0.043781, 0.0528838, 0.028033800000000005, 0.07334100000000002, 0.033858200000000005, 0.051737000000000005, 0.05511560000000001, 0.057348]",0.04837376,0.004610929123442425,7.99759337393654 0.0 0.0 0.0 0.0 0.0 6.313676399364311 0.0 0.0 0.2199928286057311 10.541084562183038 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.4257679932657963 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5267576232535225 0.0 3.1507491546689073 0.0 2.9202679692852866 1.9737659540174883 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.4054688852864716 0.0 0.5711158245915104 0.0 0.0 8.289749618734824 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.9106365866915764 0.855104971532298 2.960085957103063 0.0 0.0 0.0 1.2680729929763848 0.0 3.152187039576722 0.0 0.0 0.0 1.8974713858840069 0.0 4.045000034795415 0.0 0.0 0.0 7.314525248926947 0.0 0.0 2.8085231257390015 0.11576233521484536 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.863620688929326 0.0 0.0 0.6891421856623956 0.0 0.7689682800742559 0.0 0.0 0.0 6.7678701648563715 0.0 0.0 4.29621408359125 0.0 0.0 0.0 5.679146146615479 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.667580278681935 0.0 0.0 0.0 8.918609377845993 0.0 0.0 9.109307313073785 0.0 0.0 2.936840828815087 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0214890063838125 8.145411110824561 0.0 0.0 0.0 0.0 0.0 1.1223434292096677 0.0 3.037529369785327 0.0 0.0 0.0 0.0 0.0 0.0 2.5944507428547627 0.0 4.60125771093444 0.0 0.0 0.0 8.513161568621953 0.0 2.5244100432831287 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.347674594916767 0.0 0.0 1.7648649289740534 0.0 0.0 0.0 0.0 0.0 0.0 4.237695171438303 0.0 0.0 0.0 3.7058719501719635 7.493871512081896 0.0 0.0 4.46675333032814 0.2490098888553689 0.0 0.0 0.0 0.0 0.0 2.71476830070634 9.116803947228785 0.0 3.5067600184019883 0.0 0.0 0.0 1.5185249171583122 2.351447526162027 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.1995523721153285 0.0 2.1351995452510772 6.046392661348796 0.0 0.0 0.0 0.0 0.0 3.4612405563527657 0.8432132980719262 0.0 0.0 0.0 7.193518990792094 3.869013834579685 0.0 0.0 1.7618533288708491 0.0 0.0 0.0 0.0 0.0 4.770602117868763 3.5252684454232055 3.2220593088361085 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.1477647745012165 0.0 0.0 5.429562483887206 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0,1.0000000000000007 0.0,0.048266666666666666,0.047466666666666664,250.0
