,block optimize,full optimize,H,beta_factor
0,"[[0.25091642855185736, 0.25091642855185736, 0.8326240576971757, 0.835290913372821, 0.8377209528195578, 0.8399266551294502, 0.8419251355812577, 0.843728985918712, 0.8453521102099902, 0.8468081697257669, 0.8481104861642603, 0.8492719500264081, 0.8503049376869535, 0.8512212400927951, 0.8520320052006918, 0.8527476953499618, 0.8533780598560864, 0.8539321222969053, 0.854418181304447, 0.8548438232043498, 0.8552159445642225, 0.8555407826049957, 0.8558239514652858, 0.8560704824500944, 0.8562848666067995, 0.8564710982195709, 0.8566327180727087, 0.8567728555844119, 0.8568942691419779, 0.856999384170958, 0.8570903286402368, 0.8571689658434638, 0.8572369244061846, 0.8572956255507815, 0.8573463077117378, 0.8573900486356001, 0.8574277851267943, 0.8574603306154767, 0.8574883907296931, 0.8575125770535919, 0.8575334192478572, 0.857551375700375, 0.8575668428641086, 0.8575801634276727, 0.8575916334518741, 0.8576015085930799, 0.8576076678721938, 0.8576149520735884, 0.8576212193831094, 0.8576266111667468, 0.857631249269812, 0.8576352386840138, 0.8576386698563206, 0.8576416206862612, 0.8576441582528203, 0.8576463403065842, 0.8576482165584816, 0.8576498297922562, 0.8576512168245448, 0.8576524093329343, 0.8576534345700526, 0.857654315979116, 0.8576550737243938, 0.8576557251482931, 0.8576562851649807, 0.8576567665994499, 0.8576571804794209, 0.8576575362865952, 0.8576578421729995, 0.8576581051470269, 0.8576583312336972, 0.8576585256123661, 0.8576586927352876, 0.8576588364295863, 0.8576589599849276, 0.8576590662289293, 0.857659157592044, 0.8576592361632811, 0.8576593037381748, 0.8576593618599988, 0.8576594118551998, 0.8576594548638703, 0.8576594918659253, 0.8576595237036169, 0.8576595511008656, 0.8576595746799387, 0.8576595949756743, 0.857659612447826, 0.8576596274915884, 0.8576596404466763, 0.8576596516051266, 0.8576596612179949]]","[[0.3877833579864694, 0.8291671631651512, 0.846546175703275, 0.8559774464538832, 0.8606895165981954, 0.8626620877319516, 0.8632782408688318, 0.8634709401940104, 0.8635294152440766, 0.8635478190309183, 0.8635545443308483, 0.8635570960680861, 0.8635581032457397, 0.8635585112348797]]",2822.0947292117226,1.2
0,"[[0.25091642855185736, 0.25091642855185736, 0.8784194181768755, 0.8806259682047568, 0.8826412448924923, 0.884476247956246, 0.886141979223517, 0.8876493957812841, 0.8890093548175961, 0.8902325522660619, 0.8913294579299069, 0.8923102500953881, 0.8931847527047503, 0.8939623779449033, 0.89465207665668, 0.8952622983472427, 0.8958009618777486, 0.8962754371836723, 0.8966925377378292, 0.8970585229374248, 0.897379109213625, 0.8976594884295335, 0.8979043520381823, 0.898117919491405, 0.8983039694948798, 0.8984658728646661, 0.8986066259302559, 0.8987288836276055, 0.8988349916176299, 0.89892701694053, 0.8990067768692483, 0.8990758657533955, 0.8991356797484926, 0.8991874394065186, 0.8992322101644319, 0.899270920811241, 0.8993043800438623, 0.8993332912405454, 0.8993582655904093, 0.8993798337207204, 0.8993984559620034, 0.8994145313859946, 0.8994284057442063, 0.8994403784261794, 0.8994507085473007, 0.8994596202662739, 0.8994673074231, 0.8994739375792064, 0.8994796555327502, 0.8994845863742333, 0.8994888381401611, 0.8994925041156985, 0.8994956648314127, 0.8994983897935895, 0.8995007389827947, 0.8995027641510903, 0.8995045099444476, 0.8995060148734189, 0.8995073121524114, 0.899508430424971, 0.8995093943904473, 0.89951022534527, 0.89951094165035, 0.8995115591346434, 0.8995120914434298, 0.8995125503389452, 0.899512945959743, 0.8995132870444511, 0.899513581124811, 0.8995138346921678, 0.8995140533410181, 0.8995142418928368, 0.8995144045028207, 0.8995145447519044, 0.8995146657261284, 0.899514770085013, 0.8995148601205093, 0.89951493780782, 0.8995150048491917, 0.8995150627116457, 0.8995151126595256, 0.8995151557825052, 0.8995151930197613, 0.8995152251807759, 0.8995152529632638, 0.8995152769686614, 0.8995152977154045, 0.8995153156504252, 0.8995153311590258, 0.8995153445734048, 0.8995153561800087, 0.899515366225818, 0.8995153749238436]]","[[0.3877833579864694, 0.8742862736608633, 0.8889286108322473, 0.8967386271404943, 0.9007064083453072, 0.9026092950121697, 0.9033740699652838, 0.9036061099762658, 0.9036803432767218, 0.9037056276688901, 0.9037134873858726, 0.9037161955233382, 0.9037171501391238]]",3596.1247207191573,1.2
0,"[[0.25091642855185736, 0.25091642855185736, 0.9184826508481971, 0.9201067325628842, 0.9215928135829191, 0.9229486503021984, 0.9241819764596938, 0.9253004830813998, 0.9263117911952619, 0.9272234183918129, 0.9280427407867017, 0.928776952309897, 0.9294330234519639, 0.9300176616150633, 0.9305372750454609, 0.9309979419933804, 0.9314053863020189, 0.9317649601291851, 0.9320816340103864, 0.9323599940299347, 0.932604245511162, 0.9328182223845376, 0.9330054012451107, 0.9331689190578363, 0.9333115934930001, 0.9334359449538163, 0.933544219473357, 0.9336384117911943, 0.9337202880566641, 0.9337914077361518, 0.9338531444193079, 0.9339067053203585, 0.9339531493548705, 0.9339934037393071, 0.9340282791125862, 0.9340584832171017, 0.9340846332036936, 0.9341072666427546, 0.9341268513343005, 0.9341437940146923, 0.9341584480585088, 0.9341711202718868, 0.9341820768694328, 0.9341915487212764, 0.9341997359504832, 0.9342068119545346, 0.9342129269177534, 0.9342182108751701, 0.9342227763820388, 0.9342267208374032, 0.9342301285047676, 0.9342330722679655, 0.9342356151558547, 0.9342378116654848, 0.9342397089097227, 0.9342413476121405, 0.9342427629691504, 0.9342439853967777, 0.934245041177305, 0.9342459530190361, 0.9342467405407224, 0.9342474206906852, 0.9342480081093613, 0.934248515442839, 0.9342489536139738, 0.9342493320567808, 0.9342496589190317, 0.9342499412373786, 0.9342501850886993, 0.9342503957208509, 0.934250577665676, 0.9342507348366162, 0.9342508706130448, 0.9342509879131145, 0.934251089256688, 0.9342511768196786, 0.9342512524809998, 0.9342513178631049, 0.9342513743669854, 0.9342514232024228, 0.9342514654140862, 0.9342515019040734, 0.9342515334513898, 0.9342515607287543, 0.9342515843171042, 0.9342516047181462, 0.9342516223651529, 0.9342516376323259, 0.9342516508428581, 0.9342516622758849, 0.9342516721725198]]","[[0.3877833579864694, 0.9146364014293358, 0.9257427334573647, 0.9315097680666555, 0.9344758679262725, 0.935942602527164, 0.9366347623099966, 0.9369285648132133, 0.937021476677058, 0.9370516649536946, 0.937060475298857, 0.9370632898395712, 0.937064258298923]]",4582.451777081089,1.2
0,"[[0.25091642855185736, 0.25091642855185736, 0.9506580886506595, 0.9517056961409072, 0.9526656829095437, 0.9535428869694241, 0.9543421210276282, 0.9550681653800299, 0.9557257559327248, 0.9563195678169709, 0.9568541953801886, 0.9573341296069093, 0.9577637342149139, 0.9581472217575911, 0.9584886310325823, 0.9587918069550152, 0.9590603838222607, 0.9592977726084412, 0.9595071526172811, 0.9596914675259864, 0.9598534255978168, 0.9599955036442538, 0.9601199541861924, 0.9602288151950056, 0.9603239217807096, 0.9604069192232907, 0.9604792768018998, 0.9605423019527424, 0.9605971543698728, 0.9606448597460213, 0.960686322927688, 0.9607223403269001, 0.9607536114897031, 0.9607807497684387, 0.9608042920817914, 0.96082470777447, 0.9608424066085013, 0.9608577459319881, 0.96087103707966, 0.9608825510644068, 0.9608925236204799, 0.9609011596586563, 0.9609086371914306, 0.9609151107834409, 0.960920714578368, 0.9609255649497572, 0.9609297628189175, 0.9609333956789914, 0.9609365393604852, 0.9609392595695956, 0.9609416132275015, 0.9609436496353767, 0.9609454114871439, 0.9609469357493585, 0.9609482544252039, 0.9609493952175969, 0.9609503821044725, 0.9609512358376975, 0.9609519743756119, 0.9609526132579258, 0.9609531659305909, 0.9609536440272206, 0.9609540576128501, 0.9609544153950447, 0.9609547249066688, 0.9609549926641519, 0.9609552243044477, 0.9609554247036202, 0.9609555980794381, 0.9609557480802012, 0.9609558778615566, 0.9609559901530074, 0.9609560873154251, 0.9609561713908266, 0.960956244145429, 0.9609563071068945, 0.9609563615965523, 0.9609564087572728, 0.9609564495775694, 0.9609564849124612, 0.9609565155014932, 0.9609565419843596, 0.9609565649143716, 0.9609565847701467, 0.9609566019656967, 0.960956616859145, 0.9609566297602927, 0.9609566409371381, 0.9609566506215292]]","[[0.3877833579864694, 0.9477448265911723, 0.9551417224670661, 0.9588774305832188, 0.9608167643666512, 0.9617973100062973, 0.9622738276362636, 0.9624956485554139, 0.9625931769838183, 0.9626289487682398, 0.9626425769432136, 0.9626475281562816, 0.9626487191946896, 0.9626490930271037]]",5839.303672725303,1.2
0,"[[0.25091642855185736, 0.25091642855185736, 0.9737997602022702, 0.9743789927373785, 0.9749103292955448, 0.9753963794439495, 0.975839735591095, 0.9762429708691709, 0.9766086343276564, 0.9769392436157649, 0.9772372755014083, 0.9775051547301579, 0.9777452418496881, 0.9779598206965656, 0.9781510862535054, 0.9783211335350084, 0.9784719480555177, 0.9786053982916023, 0.9787232303872173, 0.978827065187917, 0.9789183975427931, 0.9789985976934965, 0.9790689144841271, 0.9791304800750291, 0.9791843158242022, 0.9792313390065981, 0.9792723700668948, 0.979308140138782, 0.9793392986072301, 0.9793664205350019, 0.979390013817403, 0.9794105259676762, 0.9794283504686103, 0.9794438326531925, 0.9794572750990018, 0.9794689425376241, 0.9794790662927305, 0.9794878482689422, 0.9794954645192128, 0.9795020684216711, 0.9795077934982563, 0.9795127559075818, 0.9795170566436266, 0.9795207834703223, 0.9795240126202566, 0.9795268102835843, 0.9795292339110007, 0.9795313333524687, 0.9795331518512318, 0.9795347269106045, 0.9795360910491587, 0.9795372724581529, 0.9795382955734799, 0.9795391815729458, 0.9795399488084096, 0.9795406131811373, 0.9795411884677201, 0.9795416866029507, 0.9795421179252793, 0.9795424913897388, 0.9795428147526135, 0.9795430947315483, 0.9795433371443742, 0.9795435470294263, 0.9795437287498276, 0.9795438860838498, 0.9795440223032224, 0.979544140240969, 0.9795442423501748, 0.9795443307548997, 0.9795444072942794, 0.9795444735607155, 0.9795445309329572, 0.979544580604753, 0.9795446236096645, 0.9795446608425527, 0.979544693078177, 0.9795447209873201, 0.9795447451507289, 0.9795447660712039, 0.9795447841840496, 0.9795447998661486, 0.9795448134437813, 0.9795448251994361, 0.9795448353776779, 0.9795448441902379]]","[[0.3877833579864694, 0.972007916148721, 0.9762081332070619, 0.9782823762091637, 0.9793662141004695, 0.9799224156373947, 0.9801980715818672, 0.9803293478533933, 0.9803891167557979, 0.9804149512740188, 0.9804254971507824, 0.9804295626212756, 0.9804310515634749, 0.9804314574173627]]",7440.878604078294,1.2
0,"[[0.25091642855185736, 0.25091642855185736, 0.9882398822111638, 0.9885059812970132, 0.988750235753385, 0.9889738252608467, 0.9891779209951883, 0.989363685071379, 0.9895322687695178, 0.9896848096031341, 0.9898224273660507, 0.9899462193661952, 0.9900572551140923, 0.9901565707723767, 0.9902451636851362, 0.9903239872906539, 0.990393946680499, 0.9904558950078407, 0.9905106308765271, 0.9905588967684991, 0.9906013784985517, 0.9906387056281749, 0.9906714527276212, 0.990700141348519, 0.9907252425572186, 0.9907471798792478, 0.9907663325147913, 0.9907830387007848, 0.990797599114323, 0.9908102802322056, 0.990821317581011, 0.9908309188299074, 0.9908392666939287, 0.9908465216283611, 0.990852824305263, 0.9908582978711833, 0.9908630499910851, 0.9908671746876954, 0.9908707539882968, 0.9908738593926396, 0.9908765531764372, 0.9908788895450854, 0.9908809156519258, 0.9908826724947684, 0.9908841957035541, 0.9908855162311183, 0.9908866609580024, 0.9908876532213029, 0.9908885132765193, 0.9908892587004983, 0.9908899047426561, 0.9908904646308818, 0.990890949837796, 0.9908913703123539, 0.9908917346812133, 0.9908920504237259, 0.9908923240239573, 0.9908925611026979, 0.9908927665320726, 0.9908929445350108, 0.990893098771562, 0.9908932324137825, 0.9908933482106876, 0.9908934485445915, 0.9908935354799602, 0.9908936108057702, 0.9908936760722363, 0.9908937326226515, 0.9908937816209837, 0.9908938240758007, 0.9908938608610072, 0.9908938927338141, 0.9908939203503151, 0.9908939442789853, 0.9908939650123785, 0.9908939829772634, 0.9908939985434082, 0.9908940120311929, 0.9908940237182036, 0.9908940338449505, 0.9908940426198148]]","[[0.3877833579864694, 0.9873623122824036, 0.989326911801355, 0.9902829786459295, 0.9907845028285898, 0.9910441459145245, 0.9911743268145837, 0.991237171723189, 0.9912662164552801, 0.9912789647410591, 0.9912842424504531, 0.9912862995714093, 0.9912870578745946]]",9481.725476830623,1.2
0,"[[0.25091642855185736, 0.25091642855185736, 0.9957455874091431, 0.9958429664916232, 0.9959323817825463, 0.9960142612978014, 0.9960890298534963, 0.9961571089313603, 0.9962189161031437, 0.9962748640322385, 0.9963253590980499, 0.99637079971503, 0.9964115744405244, 0.9964480599806697, 0.9964806192094707, 0.9965095993120152, 0.9965353301492854, 0.9965581229211282, 0.9965782691785192, 0.9965960402094949, 0.9966116867979077, 0.9966254393328245, 0.9966375082302119, 0.9966480846181205, 0.9966573412314892, 0.9966654334622636, 0.9966725005135573, 0.9966786666120715, 0.9966840422397405, 0.9966887253528978, 0.9966928025643507, 0.9966963502703214, 0.9966994357099371, 0.9967021179497351, 0.9967044487895352, 0.9967064735890325, 0.9967082320166973, 0.9967097587241708, 0.9967110839504156, 0.9967122340605141, 0.9967132320243339, 0.9967140978403647, 0.996714848909929, 0.9967155003667623, 0.9967160653666631, 0.9967165553415809, 0.9967169802221554, 0.9967173486323448, 0.996717668059451, 0.996717945002487, 0.9967181851015385, 0.9967183932504577, 0.9967185736949746, 0.9967187301180646, 0.9967188657141827, 0.9967189832537972, 0.9967190851394615, 0.9967191734545204, 0.9967192500054061, 0.9967193163583574, 0.9967193738712938, 0.9967194237214705, 0.9967194669294805, 0.9967195043800722, 0.9967195368402104, 0.9967195649747397, 0.9967195893599708, 0.9967196104954592, 0.996719628814221, 0.9967196446915921, 0.9967196584529059, 0.9967196703801517, 0.9967196807177485, 0.9967196896775461]]","[[0.3877833579864694, 0.9954137967635323, 0.9961397710441614, 0.9964903344620416, 0.9966745930186821, 0.9967704094446667, 0.9968187324164856, 0.996842222093119, 0.9968531623961173, 0.9968580033836297, 0.9968600231287622, 0.9968608155681105]]",12082.32559642938,1.2
0,"[[0.25091642855185736, 0.25091642855185736, 0.9988326930466016, 0.9988595351933226, 0.9988841856058099, 0.9989067618410645, 0.9989273805663219, 0.998946157529133, 0.9989632074064978, 0.99897864353766, 0.998992577552622, 0.9990051189157142, 0.9990163744097296, 0.9990264475904023, 0.9990354382427646, 0.9990434418699423, 0.9990505492413639, 0.9990568460217362, 0.9990624124952089, 0.9990673233918044, 0.9990716478162457, 0.9990754492733755, 0.9990787857798528, 0.9990817100488572, 0.9990842697330677, 0.9990865077109956, 0.9990884624025446, 0.9990901681011484, 0.9990916553116791, 0.999092951085317, 0.9990940793445405, 0.9990950611931935, 0.9990959152081788, 0.9990966577106526, 0.9990973030156702, 0.9990978636600685, 0.9990983506089977, 0.9990987734419592, 0.999099140519506, 0.9990994591319406, 0.999099735631445, 0.9990999755490946, 0.9991001836981857, 0.9991003642652541, 0.9991005208900747, 0.9991006567358502, 0.999100774550687, 0.9991008767213723, 0.9991009653203544, 0.9991010421467439, 0.999101108762066, 0.99910116652141, 0.9991012166005505, 0.9991012600195475, 0.9991012976632727, 0.999101330299253, 0.999101358593177, 0.9991013831223667, 0.9991014043874767, 0.9991014228226518, 0.9991014388043451, 0.9991014526589721, 0.9991014646695497, 0.9991014750814616, 0.9991014841074544]]","[[0.3877833579864694, 0.9987400049979362, 0.9989409340092598, 0.9990376489817493, 0.9990885232010107, 0.9991150256488431, 0.999128423091204, 0.9991349536635841, 0.9991380047509005, 0.9991393592613117, 0.9991399261691768]]",15396.205276650651,1.2
0,"[[0.25091642855185736, 0.25091642855185736, 0.9997751155941395, 0.9997802940358298, 0.9997850498453507, 0.9997894056772885, 0.9997933840141198, 0.999797007160855, 0.999800297216386, 0.9998032760224032, 0.9998059650921776, 0.9998083855229105, 0.999810557896547, 0.9998125021747775, 0.9998142375942989, 0.9998157825682307, 0.9998171545988948, 0.9998183702060932, 0.9998194448736861, 0.9998203930158549, 0.9998212279630972, 0.9998219619668545, 0.9998226062207928, 0.9998231708961935, 0.9998236651886124, 0.9998240973729352, 0.9998244748641052, 0.9998248042810782, 0.9998250915119191, 0.9998253417783354, 0.9998255596983253, 0.9998257493459637, 0.9998259143076551, 0.9998260577344431, 0.9998261823901686, 0.9998262906954365, 0.9998263847674661, 0.99982646645599, 0.9998265373754249, 0.9998265989335691, 0.9998266523571048, 0.9998266987141831, 0.9998267389343694, 0.9998267738262124, 0.9998268040926878, 0.9998268303447471, 0.999826853113187, 0.9998268728590308, 0.9998268899825988, 0.9998269048314249, 0.9998269177071588, 0.9998269288715813, 0.9998269385518407]]","[[0.3877833579864694, 0.9997571615615143, 0.99979597367091, 0.9998146371331947, 0.9998244568850173, 0.9998295751761676, 0.9998321644165108, 0.9998334276101721, 0.9998340183380867]]",19618.999258786527,1.2
0,"[[0.25091642855185736, 0.25091642855185736, 0.9999724117608656, 0.9999724117608656]]","[[0.3877833579864694, 0.9999702066933486, 0.9999749707035764, 0.9999749707035764]]",25000.0,1.2
